API_NUMBER,qi,di,b,sqrt_error,skipped_days,TimeStamp
5123378070000,245.63986,0.01927,0.98986,3.474337998780912,0.0,2019/3/14 10:38:0
5123378120000,536.50472,0.03516,1.02341,11.298228205015436,24.0,2019/3/14 10:38:10
5123378130000,463.01949,0.03606,0.97264,8.54652381074186,27.0,2019/3/14 10:38:15
5123378130000,463.01949,0.03606,0.97264,8.54652381074186,27.0,2019/3/14 10:38:30
5123378170000,196.46996,0.00704,0.99797,2.841981142778233,41.0,2019/3/14 10:38:43
5123378180000,291.52148,0.00756,0.55119,6.581343714362859,72.0,2019/3/14 10:38:49
5123378210000,307.15218,0.00276,0.53029,12.735011285146213,19.0,2019/3/14 10:39:5
5123378260100,161.9442,0.03254,1.46493,6.444380571636096,124.0,2019/3/14 10:39:24
5123378270000,544.71118,0.02686,1.21135,11.62648909980914,26.0,2019/3/14 10:39:31
5123378290000,400.56664,0.01907,1.31554,11.05256965462395,64.0,2019/3/14 10:39:36
5123378300000,375.73852,0.00618,0.53501,8.690720951008277,42.0,2019/3/14 10:39:49
5123378450000,317.06395,0.00807,0.71831,9.612776447836303,56.0,2019/3/14 10:40:40
5123378550000,1390.78765,0.3,1.55,64.97161848470031,0.0,2019/3/14 10:42:13
5123378640000,437.66044,0.00754,0.84742,7.01267322454246,88.0,2019/3/14 10:42:25
5123378650100,220.74041,0.01434,1.24827,5.999971497320507,0.0,2019/3/14 10:42:29
5123378690000,331.86498,0.01025,0.88589,3.1433820987919656,59.0,2019/3/14 10:42:33
5123378700000,415.63885,0.00846,0.98208,23.407988575412464,39.0,2019/3/14 10:43:32
5123378720000,450.4002,0.082594,1.58989,73.23817790255775,43.0,2019/3/14 10:44:46
5123378740000,368.25783,0.0052,0.41177,24.98480814346502,172.0,2019/3/14 10:45:5
5123378750100,185.08158,0.01078,1.06776,5.714369615089997,114.0,2019/3/14 10:45:10
5123378760000,422.36108,0.01625,1.12748,14.294273583829055,110.0,2019/3/14 10:45:15
5123378770000,345.80999,0.01282,0.8273,7.680338270080872,0.0,2019/3/14 10:45:18
5123378780100,223.62225,0.01386,1.26851,7.383303524838445,118.0,2019/3/14 10:45:24
5123378790000,245.69529,0.01661,1.36439,9.310019084162406,97.0,2019/3/14 10:45:29
5123378800000,627.49925,0.01313,0.91947,44.682146973784256,28.0,2019/3/14 10:45:36
5123378820000,488.94555,0.01026,1.0394,10.218988425856441,77.0,2019/3/14 10:45:41
5123378830000,228.58761,0.00351,0.49743,10.049419473021409,81.0,2019/3/14 10:45:53
5123378840000,318.67822,0.00643,0.75861,4.874307499253909,69.0,2019/3/14 10:45:59
5123378850000,365.42104,0.01073,1.12788,7.391980790564021,26.0,2019/3/14 10:46:4
5123378880000,273.01209,0.00899,0.98451,6.960491524740976,67.0,2019/3/14 10:46:9
5123378900000,227.31959,0.12584,2.0,13.508712887493637,0.0,2019/3/14 10:46:25
5123378950000,333.39059,0.04245,1.33824,12.018040189470426,32.0,2019/3/14 10:46:37
5123378960000,426.04885,0.08,1.55241,19.497736632193998,26.0,2019/3/14 10:47:34
5123378970000,390.77235,0.055,1.21746,18.29486998986479,37.0,2019/3/14 10:48:24
5123378980000,137.78811,0.00169,0.001,10.272780735649224,200.0,2019/3/14 10:48:50
5123378990000,495.5231,0.01454,0.86634,15.617907159564687,71.0,2019/3/14 10:49:9
5123379000000,475.1444,0.01434,1.02033,13.09717767400165,96.0,2019/3/14 10:49:35
5123379010000,565.62262,0.03382,1.23602,17.329050376517454,83.0,2019/3/14 10:49:41
5123379060000,467.21714,0.00524,0.64506,16.53289123355235,37.0,2019/3/14 10:49:47
5123379070000,429.51115,0.00383,0.001,30.39546931644806,36.0,2019/3/14 10:49:52
5123379080000,383.65908,0.00716,0.83988,8.455494866565257,38.0,2019/3/14 10:49:58
5123379100000,452.77345,0.00974,0.69285,7.3903733565673075,96.0,2019/3/14 10:50:4
5123379100000,452.77345,0.00974,0.69285,7.3903733565673075,96.0,2019/3/14 10:50:4
5123379110000,479.82387,0.00506,0.35753,7.833692222122317,94.0,2019/3/14 10:50:11
5123379130000,371.69375,0.01228,0.86393,5.2605449238166875,41.0,2019/3/14 10:50:17
5123379140000,659.0946,0.03596,1.2336,7.769298686761864,27.0,2019/3/14 10:50:22
5123379160000,400.85716,0.01394,1.17494,12.038680905433505,41.0,2019/3/14 10:50:27
5123379170000,187.16156,0.01522,1.08446,4.598135995939539,29.0,2019/3/14 10:50:38
5123379170000,187.16156,0.01522,1.08446,4.598135995939539,29.0,2019/3/14 10:50:42
5123379200000,442.60979,0.03255,1.12695,3.1530201854712483,44.0,2019/3/14 10:50:48
5123379210000,282.01142,0.02957,1.32363,5.276519453055501,20.0,2019/3/14 10:50:52
5123379220000,231.90279,0.007,1.22033,4.019065788776837,45.0,2019/3/14 10:50:57
5123379240000,323.31395,0.01641,0.71677,6.769459162197869,0.0,2019/3/14 10:51:0
5123379250000,332.84013,0.01618,1.31742,5.902012132539795,0.0,2019/3/14 10:51:3
5123379260000,363.73403,0.02089,0.82086,4.93512243340563,32.0,2019/3/14 10:51:8
5123379280000,298.9449,0.00648,0.7029,10.47628732712683,0.0,2019/3/14 10:51:14
5123379290000,367.8907,0.01578,0.86468,7.5126984093499605,33.0,2019/3/14 10:51:20
5123379300000,407.60396,0.058217,1.58434,10.957685738604013,0.0,2019/3/14 10:51:50
5123379370100,189.33175,0.00499,0.98417,6.696078847872763,0.0,2019/3/14 10:51:54
5123379400000,629.99377,0.02577,0.96721,8.145503641473804,34.0,2019/3/14 10:51:59
5123379410000,508.57057,0.02333,0.90524,6.060850715517676,38.0,2019/3/14 10:52:3
5123379430100,141.41368,0.00283,0.46797,6.783048267001441,0.0,2019/3/14 10:52:6
5123379450000,570.42582,0.02218,1.15963,10.262955434083048,36.0,2019/3/14 10:52:11
5123379460000,478.00598,0.05198,1.6679,7.590783683270434,24.0,2019/3/14 10:52:15
5123379490000,553.40204,0.02433,1.14223,13.856056756301184,80.0,2019/3/14 10:52:22
5123379530000,508.42269,0.055851,1.52775,41.424975156320855,90.0,2019/3/14 10:53:15
5123379560100,396.58745,0.02494,1.3881,24.131581156481623,80.0,2019/3/14 10:53:21
5123379560100,379.13724,0.01852,1.26871,17.642639014938723,80.0,2019/3/14 10:53:28
5123379610000,278.0215,0.02103,0.88652,3.8456634234126343,0.0,2019/3/14 10:53:32
5123379620100,205.59501,0.07,0.99008,15.407280396299155,0.0,2019/3/14 10:55:1
5123379650000,43.08815,0.00741,1.15726,1.674309157232985,0.0,2019/3/14 10:55:5
5123379660000,262.8687,0.01832,0.73883,3.8449856103736533,0.0,2019/3/14 10:55:8
5123379710000,257.23958,0.02085,0.89134,3.5182704369945594,0.0,2019/3/14 10:55:10
5123379720000,235.10217,0.00881,1.02602,7.048214881323683,28.0,2019/3/14 10:55:19
5123379730000,319.02806,0.02176,0.80867,5.659942555966568,0.0,2019/3/14 10:55:23
5123379740100,494.86155,0.01185,0.79412,34.5219688821822,28.0,2019/3/14 10:55:34
5123379750000,346.381,0.02383,1.29839,6.316840653772944,45.0,2019/3/14 10:55:48
5123379760000,232.38955,0.01029,0.98013,8.846405388562292,23.0,2019/3/14 10:56:1
5123379770000,120.89155,0.05,1.82146,8.78440917538681,0.0,2019/3/14 10:56:32
5123379790000,273.86702,0.00821,0.9427,9.758654491512964,6.0,2019/3/14 10:56:46
5123379810100,266.17025,0.02736,1.60115,4.965980127896146,0.0,2019/3/14 10:56:56
5123379820100,438.72811,0.01146,0.68758,14.170397166971547,60.0,2019/3/14 10:57:11
5123379850100,367.98382,0.02655,1.40013,7.173208918304457,0.0,2019/3/14 10:57:24
5123379860000,367.41857,0.00927,0.74002,13.159510666598921,10.0,2019/3/14 10:57:36
5123379870000,344.37195,0.0093,0.71095,12.989583411467464,59.0,2019/3/14 10:57:42
5123379880000,365.05736,0.0034,0.37847,24.01498995230275,207.0,2019/3/14 10:57:53
5123379880000,386.07572,0.00459,0.58088,19.618393895142212,207.0,2019/3/14 10:58:2
5123379890000,314.32317,0.01205,1.0124,8.770787521063047,76.0,2019/3/14 10:58:7
5123379900000,503.15,0.00589,0.60267,15.364364333769856,17.0,2019/3/14 10:58:12
5123379910100,586.26364,0.01028,0.96153,19.97691683702604,73.0,2019/3/14 10:58:18
5123379920000,520.17856,0.01525,1.20126,18.318828472588237,79.0,2019/3/14 10:58:24
5123379940000,262.59272,0.00996,1.07471,4.1273583413937,0.0,2019/3/14 10:58:27
5123379970000,231.53606,0.00474,0.6646,6.743199777377762,17.0,2019/3/14 10:58:31
5123379990000,321.87402,0.01318,0.77194,4.2543319853021115,42.0,2019/3/14 10:58:37
5123380000000,359.95056,0.01396,0.7392,4.767814045547154,43.0,2019/3/14 10:58:43
5123380010000,298.62392,0.01316,0.68404,4.341334376240249,40.0,2019/3/14 10:58:47
5123380030000,376.35551,0.00664,0.50601,7.728410651193765,55.0,2019/3/14 10:59:12
5123380030000,376.35551,0.00664,0.50601,7.728410651193765,55.0,2019/3/14 10:59:12
5123380040000,403.04624,0.00688,0.51754,14.42398764608441,37.0,2019/3/14 10:59:29
5123380060000,458.14483,0.00983,0.7633,4.964721007287431,92.0,2019/3/14 10:59:36
5123380070000,294.90851,0.01932,0.86664,4.724368952843712,0.0,2019/3/14 10:59:39
5123380120000,276.1621,0.00558,0.67848,13.691293358513876,128.0,2019/3/14 11:0:1
5123380130000,405.69645,0.01142,0.85632,14.487036240326129,113.0,2019/3/14 11:0:24
5123380140000,377.20313,0.00883,0.87727,9.638943173196987,64.0,2019/3/14 11:0:45
5123380150000,406.07166,0.00588,1.0156,13.70035582137791,69.0,2019/3/14 11:1:42
5123380160000,456.48325,0.00946,0.77559,7.336440703338209,61.0,2019/3/14 11:1:52
5123380170000,403.28331,0.0106,1.10468,16.78633594709739,62.0,2019/3/14 11:2:12
5123380180000,378.49714,0.0077,0.52469,11.661539220127658,0.0,2019/3/14 11:3:1
5123380190000,374.73017,0.0014,0.001,26.98362005488262,66.0,2019/3/14 11:3:11
5123380210100,88.77603,0.00362,0.75156,3.8504019625389385,0.0,2019/3/14 11:4:2
5123380220000,319.58732,0.00283,0.36219,14.631969140032796,123.0,2019/3/14 11:4:11
5123380220000,319.58732,0.00283,0.36219,14.631969140032796,123.0,2019/3/14 11:4:18
5123380230000,289.88484,0.00452,0.29952,7.003958605115262,82.0,2019/3/14 11:4:41
5123380260000,373.75768,0.00326,0.43491,19.87472589416702,33.0,2019/3/14 11:4:59
5123380270000,388.39536,0.01056,1.05202,9.01885613844891,52.0,2019/3/14 11:5:7
5123380280000,368.59912,0.00662,0.73093,20.244738067902635,54.0,2019/3/14 11:5:16
5123380290000,376.70009,0.00563,0.84045,8.00891458001639,55.0,2019/3/14 11:5:20
5123380300000,447.2978,0.003,0.13519,15.384155583004592,69.0,2019/3/14 11:6:19
5123380310000,361.9983,0.00793,0.59142,12.706073895814779,34.0,2019/3/14 11:6:34
5123380320000,410.94203,0.0114,1.24783,15.732080650300746,87.0,2019/3/14 11:7:0
5123380340000,426.47131,0.00323,0.27218,23.964609747120104,61.0,2019/3/14 11:7:6
5123380350000,532.25667,0.00692,0.61854,19.44762339208321,26.0,2019/3/14 11:7:11
5123380410000,379.23741,0.0363,1.52069,6.935753245853885,178.0,2019/3/14 11:7:16
5123380420000,256.37088,0.00982,0.99499,15.218013963172654,212.0,2019/3/14 11:7:30
5123380430000,315.68751,0.01941,1.27874,7.234201482945212,71.0,2019/3/14 11:7:41
5123380440000,268.8274,0.00999,0.93161,7.7407070106743525,99.0,2019/3/14 11:7:52
5123380450000,632.29458,0.02775,1.26092,16.51532102803577,177.0,2019/3/14 11:8:5
5123380550000,557.81012,0.13,1.692,21.059622354479444,0.0,2019/3/14 11:8:50
5123380550000,557.81012,0.13,1.692,21.059622354479444,0.0,2019/3/14 11:8:50
5123380550000,557.81012,0.13,1.692,21.059622354479444,0.0,2019/3/14 11:8:57
5123380580000,232.50632,0.0069,0.90348,3.977886030265576,0.0,2019/3/14 11:9:1
5123380600000,283.91778,0.01127,1.20165,8.903594637908908,55.0,2019/3/14 11:9:8
5123380610000,297.00785,0.01486,1.34466,10.019717996928986,92.0,2019/3/14 11:9:19
5123380620100,370.53644,0.0428,1.7585,9.038353034369365,58.0,2019/3/14 11:9:27
5123380630000,271.72262,0.00927,1.15873,8.913613058638731,90.0,2019/3/14 11:9:39
5123380640100,286.15308,0.02585,1.64018,8.454101101474881,63.0,2019/3/14 11:9:48
5123380650100,604.68838,0.12118,1.79769,10.638379487368528,61.0,2019/3/14 11:10:0
5123380650100,517.4205,0.07392,1.69288,10.917148103822733,61.0,2019/3/14 11:10:12
5123380660000,290.1919,0.00683,0.84324,16.950596639855647,0.0,2019/3/14 11:10:16
5123380670000,382.04789,0.02383,1.71872,21.69832688664988,60.0,2019/3/14 11:10:22
5123380680000,392.89703,0.00763,0.63019,5.8634279627993,56.0,2019/3/14 11:10:29
5123380700000,316.97197,0.00479,0.52814,7.995304140453289,58.0,2019/3/14 11:10:34
5123380740000,371.33849,0.00895,0.78427,5.399822161289509,55.0,2019/3/14 11:10:40
5123380760000,348.25652,0.01121,0.71221,14.514072731293465,0.0,2019/3/14 11:10:45
5123380850000,317.47916,0.00874,0.81758,7.237501653156408,63.0,2019/3/14 11:10:55
5123380860000,305.9408,0.00921,1.08692,10.557645704054156,0.0,2019/3/14 11:10:58
5123380870000,424.32525,0.01417,1.35368,9.509738937432827,33.0,2019/3/14 11:11:6
5123380890000,284.13091,0.00677,0.70092,7.276272740380001,34.0,2019/3/14 11:11:11
5123380900000,241.29503,0.00601,0.61744,3.2656170720343978,38.0,2019/3/14 11:11:16
5123380910000,297.47239,0.00678,0.69686,4.069635926213805,0.0,2019/3/14 11:11:19
5123380930000,304.26259,0.00587,0.78494,4.751389580292414,27.0,2019/3/14 11:11:24
5123380940000,224.03965,0.00747,1.17912,7.026518392686111,34.0,2019/3/14 11:11:29
5123380960000,268.14394,0.01541,1.09226,4.669666513591149,40.0,2019/3/14 11:11:33
5123380970000,355.59173,0.01847,1.0907,4.469270477444854,35.0,2019/3/14 11:11:39
5123380990000,250.02639,0.13814,1.60951,24.230912397653753,0.0,2019/3/14 11:11:54
5123381020000,447.64266,0.00893,0.8483,5.573687837989309,46.0,2019/3/14 11:12:9
5123381050000,333.50759,0.00944,0.52369,5.5154512246526375,55.0,2019/3/14 11:12:15
5123381060000,508.95784,0.00596,0.44288,8.753848828512808,78.0,2019/3/14 11:12:19
5123381090000,411.43649,0.01407,1.03518,9.05566754958729,49.0,2019/3/14 11:12:24
5123381100000,283.08086,0.00364,0.01872,5.275180046881328,43.0,2019/3/14 11:12:28
5123381110000,484.9728,0.00605,0.85823,21.00621026631939,45.0,2019/3/14 11:12:33
5123381120000,353.40339,0.0063,0.31088,5.750143749342602,55.0,2019/3/14 11:12:38
5123381130000,435.12717,0.00488,0.25147,8.333179089366425,47.0,2019/3/14 11:12:42
5123381140000,411.92987,0.00831,0.57277,7.813693721881726,56.0,2019/3/14 11:12:46
5123381150000,303.18029,0.02828,1.23265,5.459464278667855,70.0,2019/3/14 11:12:52
5123381160000,242.65154,0.00803,0.78136,8.463664352024603,70.0,2019/3/14 11:12:56
5123381180000,397.64495,0.01772,1.2388,15.46911155726747,41.0,2019/3/14 11:13:11
5123381280000,933.64947,0.06424,1.03655,6.173938288697417,0.0,2019/3/14 11:13:47
5123381300000,348.00881,0.01101,0.83983,13.419678003896331,28.0,2019/3/14 11:13:54
5123381310000,297.36596,0.00749,0.68297,5.478515590940322,38.0,2019/3/14 11:14:0
5123381320000,1044.47718,0.05826,1.0178,7.5380905363535975,0.0,2019/3/14 11:14:14
5123381330000,270.63714,0.0036,0.47088,16.143567825199188,31.0,2019/3/14 11:14:41
5123381340000,403.32,0.01899,1.23128,19.170965925159678,0.0,2019/3/14 11:14:57
5123381360000,339.91586,0.0022,0.001,19.747604885941612,36.0,2019/3/14 11:15:36
5123381380000,253.23855,0.00229,0.05049,14.080167292571817,0.0,2019/3/14 11:15:53
5123381400000,427.34235,0.02918,1.44874,13.090330505556459,0.0,2019/3/14 11:15:58
5123381410000,434.51719,0.08733,1.73466,8.678032639120744,15.0,2019/3/14 11:16:3
5123381420000,353.19853,0.03091,1.49054,5.8574136376761485,19.0,2019/3/14 11:16:7
5123381430000,384.54164,0.01942,0.97821,7.137334993800875,13.0,2019/3/14 11:16:14
5123381470000,335.28055,0.01951,0.85159,5.325836939353374,0.0,2019/3/14 11:16:18
5123381510000,364.49641,0.01827,1.02233,7.123211986480968,37.0,2019/3/14 11:16:24
5123381530000,308.3184,0.02262,0.77567,6.813300404271623,21.0,2019/3/14 11:16:29
5123381540000,242.36742,0.01849,0.84276,4.2892555034422255,20.0,2019/3/14 11:16:39
5123381560000,467.23935,0.00988,0.75641,11.395138157603819,16.0,2019/3/14 11:16:50
5123381570000,399.07949,0.03756,1.29409,5.3935158376713925,0.0,2019/3/14 11:16:53
5123381580000,294.49815,0.01874,0.86571,6.16293411992984,14.0,2019/3/14 11:16:58
5123381590000,486.75523,0.00892,0.78565,10.994610542594563,7.0,2019/3/14 11:17:17
5123381600000,477.59632,0.00868,0.82534,14.79233117965429,11.0,2019/3/14 11:17:26
5123381610000,332.31516,0.03473,1.10883,3.3159819109781554,0.0,2019/3/14 11:17:29
5123381620000,887.76175,0.3011,1.44616,4.548475622603331,0.0,2019/3/14 11:17:34
5123381620000,882.44654,0.29308,1.41753,4.660292554389517,0.0,2019/3/14 11:18:2
5123381640000,279.11273,0.00797,0.73046,4.685527870277912,14.0,2019/3/14 11:18:9
5123381650000,548.60507,0.05591,1.47195,9.205331694262071,41.0,2019/3/14 11:18:25
5123381660000,327.54284,0.03019,1.14206,5.554141690500551,0.0,2019/3/14 11:18:28
5123381670000,449.22909,0.01745,0.77583,12.977129723109925,0.0,2019/3/14 11:18:33
5123381680000,461.17611,0.01675,1.12503,14.706165905045905,0.0,2019/3/14 11:18:45
5123381730000,474.53259,0.01167,0.55935,8.075082825424932,0.0,2019/3/14 11:18:48
5123381750000,517.36338,0.00544,0.24701,14.612930856754565,0.0,2019/3/14 11:18:52
5123381790000,417.61477,0.01216,0.63705,17.585585044655108,0.0,2019/3/14 11:18:56
5123381800000,210.39977,0.01036,1.03968,11.05207704628811,0.0,2019/3/14 11:19:5
5123381830000,308.30796,0.00344,0.27287,6.3563605523780655,26.0,2019/3/14 11:19:51
5123381840000,526.19908,0.0027,0.001,36.74216630968068,61.0,2019/3/14 11:19:58
5123381880000,626.94237,0.00238,0.03095,16.182231951889154,51.0,2019/3/14 11:20:9
5123381890000,458.5422,0.01684,0.72928,20.19758229213958,0.0,2019/3/14 11:20:14
5123381900000,625.41335,0.01908,0.91494,7.114528873979173,0.0,2019/3/14 11:20:16
5123381910100,573.48091,0.01007,0.96218,11.672300902594559,0.0,2019/3/14 11:20:19
5123381920000,1002.09407,0.05055,1.62771,44.14974075677057,51.0,2019/3/14 11:20:57
5123381930000,345.17841,0.00697,0.89828,9.729812519219825,0.0,2019/3/14 11:21:12
5123381950000,620.82591,0.00724,0.001,24.42235873739948,0.0,2019/3/14 11:21:25
5123381970000,1147.14464,0.05281,1.14104,31.005001751560076,46.0,2019/3/14 11:22:5
5123381980000,1023.63515,0.04821,1.24786,40.854922340707574,48.0,2019/3/14 11:22:37
5123381990000,649.43299,0.01042,0.50829,38.98098134702744,0.0,2019/3/14 11:22:49
5123382000000,373.39967,0.00606,0.4628,57.251544647636116,0.0,2019/3/14 11:22:53
5123382010000,330.06085,0.00979,1.30895,17.700409579502036,15.0,2019/3/14 11:23:0
5123382030000,562.947,0.03322,1.05388,5.9835800047039225,47.0,2019/3/14 11:23:5
5123382040000,400.89138,0.01719,1.26841,5.081750838653621,47.0,2019/3/14 11:23:9
5123382190000,299.73155,0.01447,1.12827,6.439320748721799,11.0,2019/3/14 11:23:14
5123382200000,336.07164,0.01548,1.08679,6.867631614195534,0.0,2019/3/14 11:23:17
5123382210000,479.99843,0.1991,2.0,10.757463048160206,0.0,2019/3/14 11:23:23
5123382220000,385.15418,0.03168,0.87692,10.214082569796338,0.0,2019/3/14 11:23:26
5123382300000,327.52972,0.00341,0.50125,10.662110907407115,48.0,2019/3/14 11:23:35
5123382310100,171.04081,0.01007,1.12291,5.663433782431366,0.0,2019/3/14 11:23:39
5123382320000,493.64367,0.00616,0.56551,16.83690307540486,84.0,2019/3/14 11:23:45
5123382360000,118.46374,0.00463,0.8027,3.970501470964036,27.0,2019/3/14 11:23:50
5123382370000,190.94221,0.00894,0.90361,5.134600708020862,36.0,2019/3/14 11:23:56
5123382380000,259.36652,0.00898,0.67445,4.1036234773159395,26.0,2019/3/14 11:24:2
5123382390000,797.73196,0.02315,1.00042,14.258847737733717,31.0,2019/3/14 11:24:20
5123382400000,299.68035,0.04059,1.14153,9.330994422565258,18.0,2019/3/14 11:24:27
5123382590000,348.13575,0.01041,0.88993,8.816266705841182,33.0,2019/3/14 11:24:34
5123382600000,267.2114,0.01019,1.08176,4.7606684234735805,12.0,2019/3/14 11:24:41
5123382640000,421.49387,0.01862,0.84758,5.148067124492222,29.0,2019/3/14 11:24:47
5123382700000,383.93393,0.00915,0.59348,11.501701775627742,0.0,2019/3/14 11:24:51
5123382700000,383.93393,0.00915,0.59348,11.501701775627742,0.0,2019/3/14 11:24:55
5123382720000,257.83574,0.01105,0.58556,8.036323177110562,0.0,2019/3/14 11:25:8
5123382750000,328.15519,0.00879,0.83365,13.175850659645363,20.0,2019/3/14 11:25:55
5123382760000,313.16383,0.01051,0.77028,5.697436336740024,32.0,2019/3/14 11:26:0
5123382780000,351.18234,0.01285,0.85964,9.764438760115171,19.0,2019/3/14 11:26:5
5123382790000,310.65386,0.00853,0.73896,9.748854759461427,19.0,2019/3/14 11:26:20
5123382800000,363.51624,0.01503,1.10836,7.203509706993759,80.0,2019/3/14 11:26:29
5123382850000,448.78454,0.00383,0.55562,19.721289446821732,42.0,2019/3/14 11:26:39
5123382870000,512.43767,0.0016,0.001,36.09428958727835,49.0,2019/3/14 11:26:46
5123382940000,702.78609,0.00548,0.634,30.179198111870267,0.0,2019/3/14 11:26:50
5123383020000,353.18336,0.00794,0.61978,8.754454550837268,14.0,2019/3/14 11:27:9
5123383040000,345.81201,0.00783,0.88758,14.352439062243548,0.0,2019/3/14 11:27:15
5123383050100,58.07301,0.00087,0.001,6.375150540253681,0.0,2019/3/14 11:27:19
5123383060000,326.31258,0.01391,1.13579,9.581883868377698,0.0,2019/3/14 11:27:24
5123383100000,385.62992,0.0487,1.27572,7.626907746787426,29.0,2019/3/14 11:28:4
5123383130000,28.14962,0.00541,0.98947,2.0382009989345597,27.0,2019/3/14 11:28:11
5123383170000,241.90216,0.00667,0.89109,4.621099749465819,45.0,2019/3/14 11:28:16
5123383190000,116.07138,0.00216,0.33309,5.860673368638194,37.0,2019/3/14 11:28:25
5123383210000,333.54551,0.0087,0.8769,12.763850770692907,0.0,2019/3/14 11:28:28
5123383220000,391.87804,0.01578,0.94345,5.879278372706859,20.0,2019/3/14 11:28:34
5123383260000,216.42386,0.0031,0.61039,4.080777675489085,65.0,2019/3/14 11:29:4
5123383270000,1385.33707,0.20905,1.71807,27.305907898207565,18.0,2019/3/14 11:29:22
5123383280000,424.22226,0.00384,0.64951,7.056418736304421,109.0,2019/3/14 11:29:31
5123383290000,449.58516,0.00486,0.69682,6.623907373469293,115.0,2019/3/14 11:29:36
5123383310000,301.25453,0.065271,1.24155,12.414596070492534,39.0,2019/3/14 11:30:29
5123383340100,348.86428,0.00404,0.63147,9.415993596593099,35.0,2019/3/14 11:30:39
5123383350000,415.7342,0.00688,0.80715,17.199922833724056,32.0,2019/3/14 11:30:49
5123383360000,444.25638,0.02456,1.57308,10.261767015946006,158.0,2019/3/14 11:30:55
5123383370000,379.59066,0.0045,0.66142,15.04160956969818,102.0,2019/3/14 11:31:0
5123383380000,358.86323,0.0032,0.49709,8.343155443179146,159.0,2019/3/14 11:31:4
5123383390000,357.88083,0.01646,1.3318,9.117166802017351,105.0,2019/3/14 11:31:10
5123383420000,464.46708,0.00404,0.57581,16.0400727023863,138.0,2019/3/14 11:31:16
5123383440000,555.15068,0.02549,1.49967,18.895720625185362,146.0,2019/3/14 11:31:23
5123383450000,387.52852,0.00782,0.67353,20.312969243014344,175.0,2019/3/14 11:31:31
5123383460000,548.00962,0.00892,0.74933,19.72711930822544,45.0,2019/3/14 11:31:50
5123383480000,360.98433,0.00681,0.83675,4.98165415831683,62.0,2019/3/14 11:31:55
5123383500000,290.33283,0.03355,0.86138,3.9282835113535133,32.0,2019/3/14 11:32:1
5123383510000,480.2036,0.00388,0.39333,12.06340606915526,194.0,2019/3/14 11:32:7
5123383520000,429.84297,0.01404,0.94202,4.295816915288095,80.0,2019/3/14 11:32:15
5123383650000,328.59272,0.01332,1.33025,11.11258285196363,39.0,2019/3/14 11:32:22
5123383670000,348.52886,0.01303,1.2379,7.857759723154115,25.0,2019/3/14 11:32:26
5123383680100,575.48981,0.0967,1.48174,9.674609345361329,26.0,2019/3/14 11:32:32
5123383690000,582.27865,0.04004,1.25881,9.077968547168867,0.0,2019/3/14 11:32:35
5123383700000,437.98616,0.0325,1.24297,7.225976150285779,34.0,2019/3/14 11:32:41
5123383800000,472.46514,0.01088,0.81601,12.584627316179423,0.0,2019/3/14 11:32:44
5123383910000,461.10467,0.00389,0.40227,9.806489852878371,28.0,2019/3/14 11:32:48
5123383930000,408.05138,0.00474,0.5101,10.12350018667366,29.0,2019/3/14 11:32:54
5123383940000,484.68963,0.00554,0.55189,11.535282259328172,70.0,2019/3/14 11:32:58
5123383970000,570.21601,0.00226,0.23882,14.256851874193243,67.0,2019/3/14 11:34:27
5123383990000,869.31462,0.00301,0.26787,86.04207430529229,0.0,2019/3/14 11:34:45
5123384040000,399.18363,0.00699,0.79263,28.34032330325062,42.0,2019/3/14 11:35:3
5123384050000,524.10878,0.01027,0.79449,26.354243102647168,63.0,2019/3/14 11:35:8
5123384060000,434.27849,0.01053,0.88989,11.210626504409344,83.0,2019/3/14 11:35:14
5123384070000,377.93881,0.00918,0.90628,8.008427296684346,45.0,2019/3/14 11:35:19
5123384080000,389.08035,0.00964,0.89622,3.8610060830460142,129.0,2019/3/14 11:35:27
5123384100000,202.86443,0.01564,0.91434,7.664094573857629,0.0,2019/3/14 11:35:35
5123384110000,302.89918,0.00556,0.61017,10.851906071398865,41.0,2019/3/14 11:35:58
5123384120000,304.60037,0.00612,0.774,15.812028313649437,52.0,2019/3/14 11:36:24
5123384130000,364.58141,0.00368,0.51315,13.126329692356704,42.0,2019/3/14 11:36:38
5123384150000,488.94252,0.00968,0.93102,11.92024273827006,62.0,2019/3/14 11:36:45
5123384170000,493.5091,0.00321,0.22261,6.85195855080608,152.0,2019/3/14 11:36:50
5123384200000,509.85635,0.00853,1.17402,10.263326276680354,60.0,2019/3/14 11:37:1
5123384280000,521.00711,0.00951,0.95517,10.690523134690935,130.0,2019/3/14 11:37:5
5123384310000,285.62857,0.00212,0.36799,5.684577991008444,122.0,2019/3/14 11:37:32
5123384310000,295.56115,0.00226,0.40573,4.936472745456471,122.0,2019/3/14 11:37:39
5123384420000,202.41925,0.00696,0.6167,5.233431661739742,143.0,2019/3/14 11:37:45
5123384430000,240.22129,0.0058,0.41851,8.211481691313839,139.0,2019/3/14 11:37:50
5123384440000,147.23803,0.038,1.35999,10.238735280480295,69.0,2019/3/14 11:38:39
5123384450000,248.91697,0.00325,0.41949,10.349136837580568,170.0,2019/3/14 18:27:52
5123384460000,190.59218,0.00746,0.57999,9.034074625032364,33.0,2019/3/14 18:28:4
5123384480000,191.57664,0.01408,0.85704,4.303912212146094,230.0,2019/3/14 18:28:16
